0 	 -96.00000000 	 -50.00000000 
1 	 -104.00000000 	 -56.00000000 
2 	 -112.00000000 	 -60.00000000 
3 	 -112.00000000 	 -60.00000000 
4 	 -112.00000000 	 -60.00000000 
5 	 -120.00000000 	 -62.00000000 
6 	 -120.00000000 	 -62.00000000 
7 	 -128.00000000 	 -64.00000000 
8 	 -112.00000000 	 -60.00000000 
9 	 -108.00000000 	 -58.00000000 
10 	 -96.00000000 	 -52.00000000 
11 	 -100.00000000 	 -52.00000000 
12 	 -104.00000000 	 -54.00000000 
13 	 -104.00000000 	 -52.00000000 
14 	 -88.00000000 	 -52.00000000 
15 	 -72.00000000 	 -44.00000000 
16 	 -72.00000000 	 -46.00000000 
17 	 -104.00000000 	 -58.00000000 
18 	 -128.00000000 	 -64.00000000 
19 	 -120.00000000 	 -62.00000000 
20 	 -112.00000000 	 -60.00000000 
21 	 -120.00000000 	 -62.00000000 
22 	 -120.00000000 	 -62.00000000 
23 	 -120.00000000 	 -62.00000000 
24 	 -120.00000000 	 -62.00000000 
25 	 -116.00000000 	 -60.00000000 
26 	 -112.00000000 	 -56.00000000 
27 	 -116.00000000 	 -60.00000000 
28 	 -120.00000000 	 -62.00000000 
29 	 -112.00000000 	 -60.00000000 
30 	 -120.00000000 	 -62.00000000 
31 	 -120.00000000 	 -62.00000000 
32 	 -128.00000000 	 -64.00000000 
33 	 -120.00000000 	 -62.00000000 
34 	 -128.00000000 	 -64.00000000 
35 	 -128.00000000 	 -64.00000000 
36 	 -128.00000000 	 -64.00000000 
37 	 -128.00000000 	 -64.00000000 
38 	 -128.00000000 	 -64.00000000 
39 	 -120.00000000 	 -62.00000000 
40 	 -116.00000000 	 -60.00000000 
41 	 -120.00000000 	 -62.00000000 
42 	 -80.00000000 	 -46.00000000 
43 	 -88.00000000 	 -50.00000000 
44 	 -104.00000000 	 -58.00000000 
45 	 -120.00000000 	 -62.00000000 
46 	 -128.00000000 	 -64.00000000 
47 	 -128.00000000 	 -64.00000000 
48 	 -104.00000000 	 -58.00000000 
49 	 -120.00000000 	 -62.00000000 
50 	 -128.00000000 	 -64.00000000 
51 	 -120.00000000 	 -62.00000000 
52 	 -112.00000000 	 -60.00000000 
53 	 -112.00000000 	 -60.00000000 
54 	 -112.00000000 	 -60.00000000 
55 	 -128.00000000 	 -64.00000000 
56 	 -116.00000000 	 -60.00000000 
57 	 -112.00000000 	 -60.00000000 
58 	 -128.00000000 	 -64.00000000 
59 	 -120.00000000 	 -62.00000000 
60 	 -120.00000000 	 -62.00000000 
61 	 -116.00000000 	 -60.00000000 
62 	 -120.00000000 	 -62.00000000 
63 	 -108.00000000 	 -58.00000000 
64 	 -128.00000000 	 -64.00000000 
65 	 -128.00000000 	 -64.00000000 
66 	 -120.00000000 	 -62.00000000 
67 	 -112.00000000 	 -60.00000000 
68 	 -120.00000000 	 -62.00000000 
69 	 -112.00000000 	 -60.00000000 
70 	 -120.00000000 	 -62.00000000 
71 	 -112.00000000 	 -60.00000000 
72 	 -100.00000000 	 -54.00000000 
73 	 -100.00000000 	 -56.00000000 
74 	 -100.00000000 	 -54.00000000 
75 	 -112.00000000 	 -60.00000000 
76 	 -112.00000000 	 -60.00000000 
77 	 -112.00000000 	 -60.00000000 
78 	 -128.00000000 	 -64.00000000 
79 	 -112.00000000 	 -60.00000000 
80 	 -96.00000000 	 -54.00000000 
81 	 -116.00000000 	 -60.00000000 
82 	 -128.00000000 	 -64.00000000 
83 	 -128.00000000 	 -64.00000000 
84 	 -128.00000000 	 -64.00000000 
