0 	 -16.00000000 	 12.00000000 
1 	 -16.00000000 	 12.00000000 
2 	 -16.00000000 	 10.00000000 
3 	 4.00000000 	 -2.00000000 
4 	 0.00000000 	 4.00000000 
5 	 -32.00000000 	 16.00000000 
6 	 -16.00000000 	 12.00000000 
7 	 -4.00000000 	 4.00000000 
8 	 -16.00000000 	 10.00000000 
9 	 -12.00000000 	 10.00000000 
10 	 0.00000000 	 0.00000000 
11 	 -12.00000000 	 -8.00000000 
12 	 -4.00000000 	 -4.00000000 
13 	 -4.00000000 	 -6.00000000 
14 	 -8.00000000 	 2.00000000 
15 	 -8.00000000 	 0.00000000 
16 	 4.00000000 	 -4.00000000 
17 	 -8.00000000 	 2.00000000 
18 	 0.00000000 	 -2.00000000 
19 	 -32.00000000 	 -16.00000000 
20 	 -24.00000000 	 -14.00000000 
21 	 -32.00000000 	 -16.00000000 
22 	 -32.00000000 	 -16.00000000 
23 	 -8.00000000 	 -8.00000000 
24 	 -4.00000000 	 -6.00000000 
25 	 -8.00000000 	 2.00000000 
26 	 -8.00000000 	 -6.00000000 
27 	 -8.00000000 	 -4.00000000 
28 	 4.00000000 	 0.00000000 
29 	 -8.00000000 	 -2.00000000 
30 	 -4.00000000 	 -6.00000000 
31 	 -4.00000000 	 -2.00000000 
32 	 -4.00000000 	 6.00000000 
33 	 -4.00000000 	 -6.00000000 
34 	 -8.00000000 	 4.00000000 
35 	 0.00000000 	 2.00000000 
36 	 -8.00000000 	 -6.00000000 
37 	 -8.00000000 	 -6.00000000 
38 	 -8.00000000 	 -6.00000000 
39 	 -16.00000000 	 -12.00000000 
40 	 -4.00000000 	 -6.00000000 
41 	 -8.00000000 	 -8.00000000 
42 	 -8.00000000 	 8.00000000 
43 	 -4.00000000 	 2.00000000 
44 	 0.00000000 	 2.00000000 
45 	 4.00000000 	 -4.00000000 
46 	 -16.00000000 	 12.00000000 
47 	 0.00000000 	 2.00000000 
48 	 -8.00000000 	 0.00000000 
49 	 -8.00000000 	 0.00000000 
50 	 -8.00000000 	 0.00000000 
51 	 -12.00000000 	 -6.00000000 
52 	 -12.00000000 	 -10.00000000 
53 	 -4.00000000 	 -4.00000000 
54 	 8.00000000 	 6.00000000 
55 	 -4.00000000 	 4.00000000 
56 	 0.00000000 	 2.00000000 
57 	 0.00000000 	 -6.00000000 
58 	 -4.00000000 	 -8.00000000 
59 	 -8.00000000 	 -10.00000000 
60 	 -4.00000000 	 -6.00000000 
61 	 0.00000000 	 0.00000000 
62 	 -8.00000000 	 -2.00000000 
63 	 0.00000000 	 -4.00000000 
64 	 -8.00000000 	 -4.00000000 
65 	 -20.00000000 	 -12.00000000 
66 	 -12.00000000 	 -10.00000000 
67 	 -24.00000000 	 -14.00000000 
68 	 -32.00000000 	 -16.00000000 
69 	 -16.00000000 	 -10.00000000 
70 	 -12.00000000 	 -10.00000000 
71 	 -16.00000000 	 -10.00000000 
72 	 -20.00000000 	 -12.00000000 
73 	 -4.00000000 	 -6.00000000 
74 	 -8.00000000 	 10.00000000 
75 	 -8.00000000 	 0.00000000 
76 	 -4.00000000 	 4.00000000 
77 	 -8.00000000 	 -2.00000000 
78 	 4.00000000 	 0.00000000 
79 	 -16.00000000 	 0.00000000 
80 	 -12.00000000 	 -8.00000000 
81 	 -8.00000000 	 -6.00000000 
82 	 -12.00000000 	 -8.00000000 
83 	 -8.00000000 	 0.00000000 
84 	 0.00000000 	 -6.00000000 
85 	 0.00000000 	 -4.00000000 
86 	 -8.00000000 	 -4.00000000 
87 	 -12.00000000 	 -6.00000000 
88 	 4.00000000 	 0.00000000 
89 	 8.00000000 	 4.00000000 
90 	 -12.00000000 	 -10.00000000 
91 	 4.00000000 	 2.00000000 
92 	 -4.00000000 	 6.00000000 
